"id","connection","value_type","value_format","unit","custom_axis","warning_high","warning_low","alarm_high","alarm_low","comp_target_var","product","variant_set","value_symbol","name_0","name_1","description_0","description_1","archive","delta","output","allow_update_output","request_comment","numval_format","config_incomplete","offset_sec","factor","comp","comp_recalc","archive_type","plcoperand","from_import","value_max","value_min","value_setpoint","name_2","name_3","name_4","description_2","description_3","description_4","color_class_id","parent","attr_jsonb"
"795","634","40","1","","","","","","","","","","PM_PMAKZ1.200nok","200 nok","200 nok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"796","634","2","1","","","","","","","","","","PM_PMAKZ1.300ok","300 ok","300 ok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"797","634","40","1","","","","","","","","","","PM_PMAKZ1.300nok","300 nok","300 nok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"798","634","2","1","","","","","","","","","","PM_PMAKZ1.400ok","400 ok","400 ok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"799","634","40","1","","","","","","","","","","PM_PMAKZ1.400nok","400 nok","400 nok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"800","634","2","1","","","","","","","","","","PM_PMAKZ1.700ok","700 ok","700 ok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"801","634","40","1","","","","","","","","","","PM_PMAKZ1.nok","700 nok","700 nok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"802","634","2","1","","","","","","","","","","PM_PMAKZ1.800ok","800 ok","800 ok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"803","634","40","1","","","","","","","","","","PM_PMAKZ1.800nok","800 nok","800 nok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"804","634","2","1","","","","","","","","","","PM_PMAKZ1.1400ok","1400 ok","1400 ok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"805","634","40","1","","","","","","","","","","PM_PMAKZ1.1400nok","1400 nok","1400 nok","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"818","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"825","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"845","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"846","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"847","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"848","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"849","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"850","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"851","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"864","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"868","849","0","1","","","","","","","","","","JOCHEN_TEST.TARGET","Sollwert-Zähler","Sollwert-Zähler","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"872","849","0","1","","","","","","","","","","JOCHEN_TEST.ACTUAL","Istwert-Zähler","Istwert-Zähler","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"874","849","0","1","","","","","","","","","","JOCHEN_TEST.RESULT","Ergebnis-Zähler","Ergebnis-Zähler","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"878","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"879","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"881","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"882","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"883","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"885","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"886","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"887","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"888","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"889","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"890","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"891","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"892","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"893","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"894","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"895","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"896","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"897","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"898","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"899","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"900","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"901","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"902","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"904","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"905","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"907","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"908","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"910","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"914","1","2","1","-110","","","","","","","","","","Parts","","","","1","","","","0","","0","3600","1","0","0","","","","","","","","","","","","","","","null"
"915","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"916","1","-7","1","","","","","","","","","","","Schicht Karma","Shift Karma","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"920","52","3","1","-110","","","","","","","","","","NULL Wert","NULL value","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"922","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"923","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"924","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"943","1","1","1","","","","","","","","","","","VALUE_TPM_JOB_8_interval","","VALUE_TPM_JOB_8 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"944","1","1","1","","","","","","","","","","","VALUE_TPM_JOB_8_last_done","","VALUE_TPM_JOB_8 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"945","1","1","1","","","","","","","","","","","VALUE_TPM_JOB_8_interval","","VALUE_TPM_JOB_8 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"946","1","1","1","","","","","","","","","","","VALUE_TPM_JOB_8_last_done","","VALUE_TPM_JOB_8 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"960","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"963","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"964","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"965","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"966","1","1","1","","","","","","","","","","","VALUE_TPM_JOB_78_interval","","VALUE_TPM_JOB_78 interval Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"967","1","1","1","","","","","","","","","","","VALUE_TPM_JOB_78_last_done","","VALUE_TPM_JOB_78 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"968","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"970","-10","1","1","-110","","","","","","","","","","VALUE_TPM_JOB_78_last_done","","VALUE_TPM_JOB_78 lastDone Variable","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"971","316","4","1","-110","","974","975","976","977","","","","","Puffer 1","Puffer 1","","","1","","0","0","0","","0","0","1","0","0","","","","972","973","985","","","","","","","","","null"
"972","316","0","1","","","","","","","","","","","Buffer1_MAX","Buffer1_MAX","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
